"TOA5","CR1000_Banner2020","CR1000","26891","CR1000.Std.29","CPU:BannerthermoCoupleTablesGlobalModem_PY_20201107.cr1","43542","hourly"
"TIMESTAMP","RECORD","BattV","soiltemp","boxtemp","Temp_C","Temp_C_2"
"TS","RN","Volts","Deg C","Deg C","Deg C","Deg C"
"","","Smp","Smp","Smp","Smp","Smp"
"2021-10-08 16:00:00",8040,14.04,18.24,5.984,7.05,4.82
"2021-10-08 17:00:00",8041,13.85,18.04,5.398,7.487,5.728
"2021-10-08 18:00:00",8042,13.65,17.66,4.988,7.105,4.545
"2021-10-08 19:00:00",8043,13.46,17.18,3.599,6.38,2.98
"2021-10-08 20:00:00",8044,13.32,19.54,3.115,6.228,2.748
"2021-10-08 21:00:00",8045,13.24,25.34,2.785,6.048,2.524
"2021-10-08 22:00:00",8046,13.19,24.23,2.475,6.07,2.554
"2021-10-08 23:00:00",8047,13.15,19.08,2.63,6.068,2.753
"2021-10-09 00:00:00",8048,13.12,22.2,2.63,5.885,2.744
"2021-10-09 01:00:00",8049,13.1,21.66,2.688,5.283,2.819
"2021-10-09 02:00:00",8050,13.07,17.51,2.388,3.305,2.257
"2021-10-09 03:00:00",8051,13.05,16.69,2.069,3.849,1.903
"2021-10-09 04:00:00",8052,13.03,17.99,1.962,4.273,1.893
"2021-10-09 05:00:00",8053,13.02,19.27,2.185,4.721,2.369
"2021-10-09 06:00:00",8054,13.01,17.76,2.321,4.822,2.469
"2021-10-09 07:00:00",8055,13.01,17.07,2.127,4.803,2.293
"2021-10-09 08:00:00",8056,13.01,16.42,1.914,4.817,2.071
"2021-10-09 09:00:00",8057,13.08,13.76,2.166,5.163,2.768
"2021-10-09 10:00:00",8058,13.33,14.03,3.56,5.813,3.691
"2021-10-09 11:00:00",8059,13.86,14.59,4.609,6.562,5.86
"2021-10-09 12:00:00",8060,14.61,15.34,6.023,6.959,7.694
"2021-10-09 13:00:00",8061,15.16,16.12,6.571,6.866,6.121
"2021-10-09 14:00:00",8062,15.19,16.82,8.87,7.909,6.298
"2021-10-09 15:00:00",8063,14.29,18.04,8.99,8.47,10
"2021-10-09 16:00:00",8064,14.29,17.2,9.39,8.8,9.46
"2021-10-09 17:00:00",8065,14.33,16.7,8.45,7.878,9.11
"2021-10-09 18:00:00",8066,14.06,16.17,5.788,6.56,5.84
"2021-10-09 19:00:00",8067,13.82,15.73,4.308,6.245,4.125
"2021-10-09 20:00:00",8068,13.57,15.15,2.243,6.073,2.13
"2021-10-09 21:00:00",8069,13.4,14.42,-0.706,5.303,-0.934
"2021-10-09 22:00:00",8070,13.3,13.85,-1.966,5.492,-1.464
"2021-10-09 23:00:00",8071,13.24,13.57,-2.535,5.591,0.97
"2021-10-10 00:00:00",8072,13.19,13.37,-2.811,5.58,28.1
"2021-10-10 01:00:00",8073,13.16,13.25,-3.145,5.389,"NAN"
"2021-10-10 02:00:00",8074,13.13,13.11,-3.421,5.249,"NAN"
"2021-10-10 03:00:00",8075,13.1,13.05,-3.877,4.992,"NAN"
"2021-10-10 04:00:00",8076,13.08,12.94,-3.401,4.922,"NAN"
"2021-10-10 05:00:00",8077,13.05,12.88,-2.988,4.719,"NAN"
"2021-10-10 06:00:00",8078,13.03,12.81,-2.24,4.517,"NAN"
"2021-10-10 07:00:00",8079,13.01,12.77,-1.633,4.36,"NAN"
"2021-10-10 08:00:00",8080,13,12.73,-1.086,4.24,"NAN"
"2021-10-10 09:00:00",8081,13.2,12.68,0.276,4.946,"NAN"
"2021-10-10 10:00:00",8082,13.71,12.64,2.805,5.555,4.695
"2021-10-10 11:00:00",8083,14.33,12.98,4.298,5.307,6.036
"2021-10-10 12:00:00",8084,15.19,13.85,5.661,4.958,5.991
"2021-10-10 13:00:00",8085,15.43,14.82,7.004,6.025,7.696
"2021-10-10 14:00:00",8086,14.39,15.55,7.972,6.96,"NAN"
"2021-10-10 15:00:00",8087,14.36,16.25,8.76,7.072,"NAN"
"2021-10-10 16:00:00",8088,14.33,16.42,7.487,5.719,33.78
"2021-10-10 17:00:00",8089,14.19,16.26,6.532,6.055,6.922
"2021-10-10 18:00:00",8090,13.98,15.99,5.808,6.042,5.808
"2021-10-10 19:00:00",8091,13.76,15.7,4.764,5.711,4.504
"2021-10-10 20:00:00",8092,13.53,15.38,3.987,5.717,11.29
"2021-10-10 21:00:00",8093,13.37,15.1,2.785,5.397,26.24
"2021-10-10 22:00:00",8094,13.27,14.73,1.449,5.05,1.58
"2021-10-10 23:00:00",8095,13.22,14.49,1.188,5.138,"NAN"
"2021-10-11 00:00:00",8096,13.18,14.04,0.16,4.526,-0.27
"2021-10-11 01:00:00",8097,13.15,13.69,-1.008,3.978,-1.958
"2021-10-11 02:00:00",8098,13.12,13.56,-1.75,3.756,-2.852
"2021-10-11 03:00:00",8099,13.1,13.46,-2.338,3.741,-3.354
"2021-10-11 04:00:00",8100,13.07,13.37,-2.574,3.882,-3.307
"2021-10-11 05:00:00",8101,13.05,13.29,-2.574,4.143,-2.689
"2021-10-11 06:00:00",8102,13.03,13.23,-2.752,4.047,-2.937
"2021-10-11 07:00:00",8103,13.01,13.17,-3.008,3.846,-3.415
"2021-10-11 08:00:00",8104,13,13.09,-3.265,3.828,-3.477
"2021-10-11 09:00:00",8105,13.01,13.03,-3.136,4.007,-3.128
"2021-10-11 10:00:00",8106,13.07,12.98,-2.476,4.336,-2.556
"2021-10-11 11:00:00",8107,13.16,12.96,-1.809,4.412,-1.985
"2021-10-11 12:00:00",8108,13.22,12.94,-1.838,4.044,-2.023
"2021-10-11 13:00:00",8109,13.42,12.93,-1.183,3.725,-1.43
"2021-10-11 14:00:00",8110,13.67,12.94,-1.076,3.344,-2.185
"2021-10-11 15:00:00",8111,13.84,12.93,-1.682,2.848,-3.084
"2021-10-11 16:00:00",8112,13.88,12.89,-1.291,3.523,-2.224
"2021-10-11 17:00:00",8113,13.85,12.85,-1.525,3.413,-1.719
"2021-10-11 18:00:00",8114,13.78,12.79,-2.633,2.874,-3.649
"2021-10-11 19:00:00",8115,13.57,12.73,-3.384,3.258,-3.923
"2021-10-11 20:00:00",8116,13.39,12.61,-3.641,3.562,-3.677
"2021-10-11 21:00:00",8117,13.24,12.5,-3.76,3.714,-3.469
"2021-10-11 22:00:00",8118,13.14,12.42,-4.538,3.28,-4.591
"2021-10-11 23:00:00",8119,13.06,12.34,-4.298,3.603,-3.9
"2021-10-12 00:00:00",8120,13.01,12.27,-4.538,3.376,-4.237
"2021-10-12 01:00:00",8121,12.99,12.23,-4.878,3.137,-4.914
"2021-10-12 02:00:00",8122,12.97,12.18,-4.998,3.35,-4.777
"2021-10-12 03:00:00",8123,12.96,12.18,-5.562,3.311,-5.421
"2021-10-12 04:00:00",8124,12.95,12.14,-5.986,3.393,-5.737
"2021-10-12 05:00:00",8125,12.95,12.09,-6.157,3.67,-5.438
"2021-10-12 06:00:00",8126,12.95,12.08,-6.134,3.684,-5.309
"2021-10-12 07:00:00",8127,12.94,12.08,-6.482,3.579,-5.691
"2021-10-12 08:00:00",8128,12.94,12.04,-6.625,3.587,-5.585
"2021-10-12 09:00:00",8129,12.98,11.99,-5.87,3.934,-4.681
"2021-10-12 10:00:00",8130,13.15,11.98,-4.336,3.802,-2.674
"2021-10-12 11:00:00",8131,13.43,11.97,-2.614,3.852,-1.02
"2021-10-12 12:00:00",8132,14.17,11.95,-1.33,3.511,1.608
"2021-10-12 13:00:00",8133,14.86,11.97,-0.064,2.544,1.871
"2021-10-12 14:00:00",8134,15.12,12.05,-1.076,1.676,-1.921
"2021-10-12 15:00:00",8135,14.51,12.13,-0.511,2.291,-0.713
"2021-10-12 16:00:00",8136,14.46,12.22,-0.55,2.06,-2.336
"2021-10-12 17:00:00",8137,14.4,12.29,-2.132,1.825,-3.332
"2021-10-12 18:00:00",8138,14.15,12.27,-3.196,1.986,-4.62
"2021-10-12 19:00:00",8139,13.87,12.19,-3.939,2.378,-4.568
"2021-10-12 20:00:00",8140,13.62,12.11,-4.218,2.688,-4.36
"2021-10-12 21:00:00",8141,13.43,12.06,-4.268,2.874,-4.118
"2021-10-12 22:00:00",8142,13.3,12.01,-5.361,2.374,-6.17
"2021-10-12 23:00:00",8143,13.22,11.96,-6.928,2.546,-7.187
"2021-10-13 00:00:00",8144,13.16,11.91,-7.771,3.103,-7.789
"2021-10-13 01:00:00",8145,13.11,11.85,-9.55,2.747,-10.05
"2021-10-13 02:00:00",8146,13.08,11.81,-10.83,2.797,-10.67
"2021-10-13 03:00:00",8147,13.05,11.77,-11.65,2.956,-11.18
"2021-10-13 04:00:00",8148,13.02,11.72,-11.59,3.498,-10.08
"2021-10-13 05:00:00",8149,13,11.68,-10.68,3.6,-9.09
"2021-10-13 06:00:00",8150,12.98,11.64,-10.15,3.374,-9.12
"2021-10-13 07:00:00",8151,12.95,11.6,-8.99,3.68,-7.396
"2021-10-13 08:00:00",8152,12.95,11.57,-8.57,3.053,-7.663
"2021-10-13 09:00:00",8153,13.18,11.53,-5.574,4.756,-3.404
"2021-10-13 10:00:00",8154,13.88,11.52,-1.817,6.497,0.86
"2021-10-13 11:00:00",8155,15.08,11.53,-0.521,4.895,1.206
"2021-10-13 12:00:00",8156,14.58,11.56,-1.213,2.1,-1.97
"2021-10-13 13:00:00",8157,14.51,11.56,0.848,3.138,0.735
"2021-10-13 14:00:00",8158,14.51,11.55,1.391,2.876,0.971
"2021-10-13 15:00:00",8159,14.48,11.56,1.149,2.347,1.892
"2021-10-13 16:00:00",8160,14.46,11.59,0.771,2.389,0.508
"2021-10-13 17:00:00",8161,14.34,11.63,-0.91,1.509,-2.107
"2021-10-13 18:00:00",8162,14.1,11.64,-1.574,1.863,-2.385
"2021-10-13 19:00:00",8163,13.84,11.67,-2.447,1.862,-3.25
"2021-10-13 20:00:00",8164,13.61,11.68,-2.732,2.287,-3.015
"2021-10-13 21:00:00",8165,13.42,11.68,-3.107,2.406,-3.16
"2021-10-13 22:00:00",8166,13.29,11.68,-3.602,2.458,-3.514
"2021-10-13 23:00:00",8167,13.21,11.67,-4.438,2.323,-4.535
"2021-10-14 00:00:00",8168,13.15,11.65,-4.478,2.825,-4.026
"2021-10-14 01:00:00",8169,13.12,11.65,-4.338,2.797,-3.736
"2021-10-14 02:00:00",8170,13.09,11.63,-6.59,1.55,-8.18
"2021-10-14 03:00:00",8171,13.06,11.58,-8.9,1.931,-9.58
"2021-10-14 04:00:00",8172,13.03,11.56,-9.17,3.033,-8
"2021-10-14 05:00:00",8173,13.01,11.51,-7.758,3.353,-6.599
"2021-10-14 06:00:00",8174,12.99,11.5,-8.01,2.331,-8.12
"2021-10-14 07:00:00",8175,12.97,11.47,-7.654,2.634,-7.155
"2021-10-14 08:00:00",8176,12.95,11.44,-6.955,2.759,-6.305
"2021-10-14 09:00:00",8177,13.02,11.42,-5.773,3.393,-4.185
"2021-10-14 10:00:00",8178,13.89,11.42,-2.496,4.535,-0.49
"2021-10-14 11:00:00",8179,14.68,11.44,-1.77,2.83,-1.594
"2021-10-14 12:00:00",8180,15.45,11.45,-0.268,2.961,-0.198
"2021-10-14 13:00:00",8181,14.52,11.47,-0.53,2.001,0.303
"2021-10-14 14:00:00",8182,14.55,11.48,0.189,2.28,0.89
"2021-10-14 15:00:00",8183,14.51,11.47,0.887,2.374,1.727
"2021-10-14 16:00:00",8184,14.57,11.49,0.538,1.833,0.442
"2021-10-14 17:00:00",8185,14.51,11.54,0.461,2.175,0.513
"2021-10-14 18:00:00",8186,14.27,11.58,-0.355,2.018,-0.487
"2021-10-14 19:00:00",8187,13.96,11.6,-1.349,1.815,-1.86
"2021-10-14 20:00:00",8188,13.69,11.61,-2.191,1.897,-2.526
"2021-10-14 21:00:00",8189,13.49,11.62,-2.633,2.079,-2.722
"2021-10-14 22:00:00",8190,13.34,11.62,-2.476,2.488,-2.168
"2021-10-14 23:00:00",8191,13.25,11.63,-2.358,2.544,-1.865
"2021-10-15 00:00:00",8192,13.18,11.57,-3.087,2.119,-3.423
"2021-10-15 01:00:00",8193,13.15,11.57,-3.038,2.526,-2.641
"2021-10-15 02:00:00",8194,13.11,11.56,-2.929,2.599,-2.427
"2021-10-15 03:00:00",8195,13.09,11.57,-3.314,2.122,-3.624
"2021-10-15 04:00:00",8196,13.06,11.54,-4.049,2.401,-3.872
"2021-10-15 05:00:00",8197,13.04,11.53,-3.621,2.657,-3.127
"2021-10-15 06:00:00",8198,13.02,11.53,-3.324,2.549,-2.918
"2021-10-15 07:00:00",8199,13,11.52,-3.74,2.373,-3.679
"2021-10-15 08:00:00",8200,12.99,11.51,-3.582,2.574,-3.096
"2021-10-15 09:00:00",8201,13.14,11.51,-1.926,3.721,-0.634
"2021-10-15 10:00:00",8202,13.98,11.52,2.127,5.654,4.559
"2021-10-15 11:00:00",8203,14.82,11.59,9.66,9.21,14.02
"2021-10-15 12:00:00",8204,15.5,11.88,4.959,3.009,6.261
"2021-10-15 13:00:00",8205,14.46,12.31,5.593,4.454,7.94
"2021-10-15 14:00:00",8206,14.44,12.85,10.39,7.514,16.17
"2021-10-15 15:00:00",8207,14.47,17.43,6.581,4.985,7.767
"2021-10-15 16:00:00",8208,14.44,16.04,7.201,5.762,10.54
"2021-10-15 17:00:00",8209,14.44,15.05,6.16,4.962,9.12
"2021-10-15 18:00:00",8210,14.04,13.98,3.57,3.614,4.441
"2021-10-15 19:00:00",8211,13.76,12.52,0.519,2.452,-0.191
"2021-10-15 20:00:00",8212,13.53,12.25,-1.603,2.393,-2.167
"2021-10-15 21:00:00",8213,13.37,12.14,-2.712,2.691,-2.748
"2021-10-15 22:00:00",8214,13.27,12.07,-3.225,3.126,-2.061
"2021-10-15 23:00:00",8215,13.21,12.01,-3.473,3.405,-2.035
"2021-10-16 00:00:00",8216,13.18,11.97,-3.919,3.2,-2.383
"2021-10-16 01:00:00",8217,13.14,11.93,-4.078,3.174,-2.868
"2021-10-16 02:00:00",8218,13.11,11.91,-4.098,3.277,-2.932
"2021-10-16 03:00:00",8219,13.09,11.92,-4.398,3.121,-3.01
"2021-10-16 04:00:00",8220,13.06,11.95,-4.508,3.013,-3.349
"2021-10-16 05:00:00",8221,13.04,11.93,-4.778,2.852,-3.707
"2021-10-16 06:00:00",8222,13.02,11.89,-4.588,2.943,-3.57
"2021-10-16 07:00:00",8223,13,11.83,-4.527,2.889,-3.351
"2021-10-16 08:00:00",8224,12.99,11.77,-3.592,3.567,-1.968
"2021-10-16 09:00:00",8225,13.02,11.7,-3.107,3.278,-1.635
"2021-10-16 10:00:00",8226,13.47,11.7,2.688,7.217,5.223
"2021-10-16 11:00:00",8227,14.53,11.73,9.21,10.92,14.88
"2021-10-16 12:00:00",8228,14.42,11.75,7.378,5.619,15.72
"2021-10-16 13:00:00",8229,14.42,11.81,10.65,6.359,16.38
"2021-10-16 14:00:00",8230,14.35,12.17,16.4,7.648,35.23
"2021-10-16 15:00:00",8231,14.39,13.93,12.38,3.876,16.09
"2021-10-16 16:00:00",8232,14.35,14.22,12.23,4.163,36.42
"2021-10-16 17:00:00",8233,14.43,13.88,10.55,3.911,19.93
"2021-10-16 18:00:00",8234,13.99,13.6,7.043,2.915,21.61
"2021-10-16 19:00:00",8235,13.71,13.21,2.94,2.347,1.779
"2021-10-16 20:00:00",8236,13.49,12.75,0.596,2.861,0.167
"2021-10-16 21:00:00",8237,13.35,12.49,-0.268,3.51,0.434
"2021-10-16 22:00:00",8238,13.26,12.35,-0.871,3.416,0.27
"2021-10-16 23:00:00",8239,13.21,12.23,-1.75,3.199,-0.564
"2021-10-17 00:00:00",8240,13.16,12.16,-1.515,3.832,-0.277
"2021-10-17 01:00:00",8241,13.14,12.11,-1.809,3.646,-0.368
"2021-10-17 02:00:00",8242,13.11,12.07,-1.789,3.291,-0.769
"2021-10-17 03:00:00",8243,13.09,12.02,-2.162,3.122,-1.018
"2021-10-17 04:00:00",8244,13.06,12,-2.87,2.989,-1.724
"2021-10-17 05:00:00",8245,13.04,11.98,-2.279,3.398,-1.012
"2021-10-17 06:00:00",8246,13.02,11.96,-2.378,3.362,-0.785
"2021-10-17 07:00:00",8247,13,11.95,-2.86,3.007,-1.389
"2021-10-17 08:00:00",8248,13,11.93,-2.437,3.461,-1.38
"2021-10-17 09:00:00",8249,13.02,11.9,-2.742,3.107,-1.254
"2021-10-17 10:00:00",8250,13.36,11.9,6.738,10.22,11.08
"2021-10-17 11:00:00",8251,14.38,11.9,12.38,11.24,17.96
"2021-10-17 12:00:00",8252,14.78,11.99,10.17,4.741,16.93
"2021-10-17 13:00:00",8253,15.44,12.11,13.22,4.475,17.73
"2021-10-17 14:00:00",8254,14.35,12.91,16.5,5.21,18.21
"2021-10-17 15:00:00",8255,14.28,14.74,13.13,4.12,13.05
"2021-10-17 16:00:00",8256,14.32,14.84,12.49,4.133,12.67
"2021-10-17 17:00:00",8257,14.34,14.5,9.6,3.352,8.86
"2021-10-17 18:00:00",8258,13.97,14.2,8.24,4.496,8.98
"2021-10-17 19:00:00",8259,13.7,13.79,4.56,2.923,3.629
"2021-10-17 20:00:00",8260,13.48,13.27,1.255,2.724,0.721
"2021-10-17 21:00:00",8261,13.35,12.91,0.412,3.636,1.62
"2021-10-17 22:00:00",8262,13.26,12.71,0.383,3.459,1.101
"2021-10-17 23:00:00",8263,13.21,12.56,0.228,3.741,1.576
"2021-10-18 00:00:00",8264,13.18,12.48,0.461,3.432,1.389
"2021-10-18 01:00:00",8265,13.15,12.42,0.296,2.806,0.585
"2021-10-18 02:00:00",8266,13.12,12.36,0.344,3.124,1.15
"2021-10-18 03:00:00",8267,13.1,12.29,1.449,3.858,3.083
"2021-10-18 04:00:00",8268,13.08,12.25,0.926,3.425,2.142
"2021-10-18 05:00:00",8269,13.06,12.25,0.577,2.702,1.085
"2021-10-18 06:00:00",8270,13.04,12.23,1.352,3.169,2.628
"2021-10-18 07:00:00",8271,13.02,12.21,1.643,3.258,2.403
"2021-10-18 08:00:00",8272,13.01,12.18,0.984,3.16,1.675
"2021-10-18 09:00:00",8273,13.14,12.15,1.013,3.633,2.971
"2021-10-18 10:00:00",8274,13.92,12.15,7.655,8.1,10.12
"2021-10-18 11:00:00",8275,15.09,12.25,8.67,6.072,12.14
"2021-10-18 12:00:00",8276,15.4,12.95,8.76,4.085,10.54
"2021-10-18 13:00:00",8277,14.57,14.07,9.08,4.138,9.58
"2021-10-18 14:00:00",8278,14.38,14.77,9.27,4.539,9.64
"2021-10-18 15:00:00",8279,14.44,15.26,10.22,5.157,10.93
"2021-10-18 16:00:00",8280,14.35,15.6,9.79,4.927,9.82
"2021-10-18 17:00:00",8281,14.19,15.7,9.58,5.175,9.87
"2021-10-18 18:00:00",8282,13.98,15.7,8.75,5.188,8.7
"2021-10-18 19:00:00",8283,13.68,15.5,6.307,4.065,5.17
"2021-10-18 20:00:00",8284,13.47,15.23,4.609,4.017,3.704
"2021-10-18 21:00:00",8285,13.34,14.88,3.434,4.149,3.129
"2021-10-18 22:00:00",8286,13.27,14.44,0.79,3.612,-0.042
"2021-10-18 23:00:00",8287,13.22,13.84,-0.637,3.979,-0.076
"2021-10-19 00:00:00",8288,13.19,13.48,-1.3,4.08,-0.404
"2021-10-19 01:00:00",8289,13.15,13.24,-1.379,3.95,-0.658
"2021-10-19 02:00:00",8290,13.13,13.1,-1.379,4.133,-0.167
"2021-10-19 03:00:00",8291,13.11,12.93,-2.24,3.638,-1.325
"2021-10-19 04:00:00",8292,13.09,12.8,-1.379,4.229,0.009
"2021-10-19 05:00:00",8293,13.06,12.71,-2.221,3.169,-1.745
"2021-10-19 06:00:00",8294,13.04,12.62,-2.378,3.693,-1.436
"2021-10-19 07:00:00",8295,13.03,12.53,-2.692,3.469,-1.697
"2021-10-19 08:00:00",8296,13.01,12.47,-3.304,3.188,-2.316
"2021-10-19 09:00:00",8297,13.04,12.43,-1.3,4.497,0.718
"2021-10-19 10:00:00",8298,13.39,12.41,4.473,8.4,14.65
"2021-10-19 11:00:00",8299,14.39,12.4,12.08,11.61,"NAN"
"2021-10-19 12:00:00",8300,15.25,12.5,9.06,4.857,"NAN"
"2021-10-19 13:00:00",8301,15.34,13.33,11.53,4.574,"NAN"
"2021-10-19 14:00:00",8302,14.28,14.77,11.36,3.195,"NAN"
"2021-10-19 15:00:00",8303,14.3,15.59,11.04,4.606,"NAN"
"2021-10-19 16:00:00",8304,14.35,15.88,10.83,4.921,40.17
"2021-10-19 17:00:00",8305,14.34,16.07,10.61,5.26,"NAN"
"2021-10-19 18:00:00",8306,14.04,15.96,8.31,4.695,"NAN"
"2021-10-19 19:00:00",8307,13.72,15.62,5.281,4.081,16.95
"2021-10-19 20:00:00",8308,13.5,15.06,2.33,4.013,"NAN"
"2021-10-19 21:00:00",8309,13.36,14.51,1.546,4.486,5.893
"2021-10-19 22:00:00",8310,13.27,14.12,0.422,4.09,15.96
"2021-10-19 23:00:00",8311,13.22,13.69,-0.637,3.875,18.53
"2021-10-20 00:00:00",8312,13.19,13.44,-0.384,4.509,23.54
"2021-10-20 01:00:00",8313,13.15,13.28,-0.715,3.824,17.3
"2021-10-20 02:00:00",8314,13.13,13.13,-1.144,3.816,14.75
"2021-10-20 03:00:00",8315,13.11,13.01,-1.203,3.636,4.759
"2021-10-20 04:00:00",8316,13.09,12.92,-0.774,3.748,2.615
"2021-10-20 05:00:00",8317,13.06,12.83,-1.261,3.212,1.063
"2021-10-20 06:00:00",8318,13.05,12.75,-1.985,3.053,5.281
"2021-10-20 07:00:00",8319,13.03,12.66,-1.946,3.258,4.659
"2021-10-20 08:00:00",8320,13.01,12.62,-1.476,3.383,7.395
"2021-10-20 09:00:00",8321,13.05,12.58,-0.229,3.775,11.03
"2021-10-20 10:00:00",8322,13.36,12.53,2.708,4.851,7.868
"2021-10-20 11:00:00",8323,13.85,12.67,5.866,5.346,"NAN"
"2021-10-20 12:00:00",8324,14.17,13.47,6.101,3.397,"NAN"
"2021-10-20 13:00:00",8325,14.35,14.25,7.853,4.07,"NAN"
"2021-10-20 14:00:00",8326,14.39,14.83,7.754,4.389,7.667
"2021-10-20 15:00:00",8327,15.41,15.22,8.8,5.074,9.13
"2021-10-20 16:00:00",8328,14.59,15.52,8.27,4.455,7.682
"2021-10-20 17:00:00",8329,14.33,15.52,7.615,4.702,7.529
"2021-10-20 18:00:00",8330,14.01,15.4,6.356,4.48,6.191
"2021-10-20 19:00:00",8331,13.72,15.12,4.308,4.099,3.629
"2021-10-20 20:00:00",8332,13.5,14.67,1.904,3.58,1.205
"2021-10-20 21:00:00",8333,13.35,14.18,0.325,3.698,0.263
"2021-10-20 22:00:00",8334,13.27,13.72,-0.579,3.741,-0.009
"2021-10-20 23:00:00",8335,13.22,13.43,0.402,4.419,1.628
"2021-10-21 00:00:00",8336,13.18,13.38,3.502,4.608,4.304
"2021-10-21 01:00:00",8337,13.15,13.51,2.127,3.349,2.179
"2021-10-21 02:00:00",8338,13.13,13.55,4.317,5.517,6.956
"2021-10-21 03:00:00",8339,13.11,13.55,3.027,3.812,3.873
"2021-10-21 04:00:00",8340,13.09,13.51,3.667,4.207,5.112
"2021-10-21 05:00:00",8341,13.06,13.6,2.969,3.353,2.952
"2021-10-21 06:00:00",8342,13.05,13.53,1.042,3.035,0.587
"2021-10-21 07:00:00",8343,13.03,13.2,-1.066,3.013,-1.295
"2021-10-21 08:00:00",8344,13.03,13,-1.907,3.357,-1.291
"2021-10-21 09:00:00",8345,13.12,12.87,-0.482,4.49,1.236
"2021-10-21 10:00:00",8346,13.58,12.84,2.001,5.155,4.608
"2021-10-21 11:00:00",8347,14.12,13.16,5.544,5.857,8.97
"2021-10-21 12:00:00",8348,14.61,14.52,10.05,6.476,12.95
"2021-10-21 13:00:00",8349,14.76,15.45,9.76,5.201,10.35
"2021-10-21 14:00:00",8350,15.77,15.79,12.44,7.999,"NAN"
"2021-10-21 15:00:00",8351,14.34,16.27,12.11,6.539,12.76
"2021-10-21 16:00:00",8352,14.3,16.44,12.58,6.381,13.36
"2021-10-21 17:00:00",8353,14.43,16.06,10.65,5.622,11.08
"2021-10-21 18:00:00",8354,13.93,15.75,8.01,4.743,7.397
"2021-10-21 19:00:00",8355,13.64,15.43,5.144,4.266,4.353
"2021-10-21 20:00:00",8356,13.45,14.92,2.514,4.292,2.235
"2021-10-21 21:00:00",8357,13.33,14.41,1.352,4.545,2.034
"2021-10-21 22:00:00",8358,13.26,14.04,1.246,4.605,2.461
"2021-10-21 23:00:00",8359,13.22,13.97,3.599,5.452,5.513
"2021-10-22 00:00:00",8360,13.19,14.1,3.308,4.214,4.032
"2021-10-22 01:00:00",8361,13.16,14.09,3.279,4.255,4.133
"2021-10-22 02:00:00",8362,13.14,14.1,3.27,4.097,3.775
"2021-10-22 03:00:00",8363,13.12,14.08,3.56,4.327,4.292
"2021-10-22 04:00:00",8364,13.1,14.06,3.58,4.251,4.277
"2021-10-22 05:00:00",8365,13.08,14.05,3.522,3.835,4.714
"2021-10-22 06:00:00",8366,13.06,14.07,3.25,3.904,4.278
"2021-10-22 07:00:00",8367,13.05,14.1,3.347,4.027,4.54
"2021-10-22 08:00:00",8368,13.04,14.11,3.522,4.097,4.445
"2021-10-22 09:00:00",8369,13.05,14.17,4.823,5.101,7.9
"2021-10-22 10:00:00",8370,13.21,14.51,6.562,5.477,9.05
"2021-10-22 11:00:00",8371,13.58,14.99,9.65,7.534,13.91
"2021-10-22 12:00:00",8372,14.02,15.8,10.11,5.705,10.59
"2021-10-22 13:00:00",8373,15.04,16.36,12.63,6.813,13.93
"2021-10-22 14:00:00",8374,14.38,17.01,13.3,6.46,12.55
"2021-10-22 15:00:00",8375,14.08,17.27,11.65,5.498,10.36
"2021-10-22 16:00:00",8376,13.74,16.79,5.417,4.426,31.35
"2021-10-22 17:00:00",8377,13.55,24.56,4.191,5.339,3.477
"2021-10-22 18:00:00",8378,13.41,23.15,3.686,5.131,2.963
"2021-10-22 19:00:00",8379,13.3,19.97,1.255,2.968,0.213
"2021-10-22 20:00:00",8380,13.23,17.78,0.412,3.079,1.847
"2021-10-22 21:00:00",8381,13.19,16.99,0.538,3.509,0.582
"2021-10-22 22:00:00",8382,13.15,15.77,0.101,3.145,2.28
"2021-10-22 23:00:00",8383,13.12,15.06,0.034,3.094,0.805
"2021-10-23 00:00:00",8384,13.1,13.93,-0.005,3.021,3.283
"2021-10-23 01:00:00",8385,13.07,13.53,-0.064,2.928,3.634
"2021-10-23 02:00:00",8386,13.05,13.13,-0.132,2.878,3.845
"2021-10-23 03:00:00",8387,13.04,13.11,-0.346,2.778,3.372
"2021-10-23 04:00:00",8388,13.02,12.95,-0.472,2.775,5.213
"2021-10-23 05:00:00",8389,13.01,12.84,-0.511,2.867,3.39
"2021-10-23 06:00:00",8390,13.01,12.45,-0.706,2.761,1.809
"2021-10-23 07:00:00",8391,13,12.13,-0.793,2.726,13.48
"2021-10-23 08:00:00",8392,13,11.93,-0.852,2.799,30.15
"2021-10-23 09:00:00",8393,13.02,11.82,-0.287,3.246,27.65
"2021-10-23 10:00:00",8394,13.09,11.81,0.208,3.251,19
"2021-10-23 11:00:00",8395,13.22,11.84,1.972,4.796,2.322
"2021-10-23 12:00:00",8396,13.87,12.49,3.541,5.385,4.168
"2021-10-23 13:00:00",8397,14.45,15.39,2.582,3.367,2.748
"2021-10-23 14:00:00",8398,14.49,15.93,2.592,3.569,2.644
"2021-10-23 15:00:00",8399,14.4,15.91,1.556,3.032,1.337
"2021-10-23 16:00:00",8400,14.55,15.75,1.895,3.483,2.157
"2021-10-23 17:00:00",8401,14.16,15.75,0.945,2.79,0.727
"2021-10-23 18:00:00",8402,13.88,15.1,0.257,2.575,-0.173
"2021-10-23 19:00:00",8403,13.61,13.74,0.034,2.527,-0.142
