DATETIME,TA,RH,VW,ISWR,RSWR,ILWR,TSS,PSUM,HS,TSG
,C,%,M/S,W/M2,W/M2,W/M2,C,MM,MM,C
2020-10-12T22:00:00,10.74,60.37,1.02,290.2,34.81,294.3,12.18,447.548,26.924,10.46
2020-10-12T23:00:00,11.64,57.12,1.54,426.4,36.97,249.8,11.38,447.802,23.114,11.45
2020-10-13T00:00:00,10.84,56.53,1.27,185.8,14.77,228.7,7.51,447.802,24.892,9.74
2020-10-13T01:00:00,9.43,64.52,1.08,27.72,8.35,227.6,5.36,447.802,23.876,7.66
2020-10-13T02:00:00,8.06,59.63,0.9,0,3.7,225,3.34,447.802,12.954,6.16
2020-10-13T03:00:00,8.2,52.48,0.55,0,4.79,224.6,2.43,447.802,25.908,5.04
2020-10-13T04:00:00,8.04,52.36,0.7,0,5,225.4,1.93,447.802,19.05,4.32
2020-10-13T05:00:00,7.24,56.99,0.53,0,3.61,229.5,1.41,447.548,18.034,3.81
2020-10-13T06:00:00,7.04,55.24,0.8,0,3.38,234.3,1.14,447.548,18.034,3.31
2020-10-13T07:00:00,7.23,48.26,0.8,0,3.48,234,0.88,447.548,22.098,2.95
2020-10-13T08:00:00,6.69,49.01,0.72,0,2.98,232.4,0.52,447.548,27.94,2.58
2020-10-13T09:00:00,7.67,46.8,0.72,1.11,3.57,262.8,1.48,447.294,34.036,2.43
2020-10-13T10:00:00,7.67,58.63,0.61,0,2,269.6,2.39,447.294,19.05,3.03
2020-10-13T11:00:00,7.44,57.49,0.54,0,0,264.5,2.37,447.294,20.066,3.08
2020-10-13T12:00:00,7.83,59.04,0.76,0,0,301.6,3.68,447.294,23.876,3.51
2020-10-13T13:00:00,7.59,57.28,0.56,0,0,304.1,3.91,447.294,27.94,3.88
2020-10-13T14:00:00,7.74,49.9,0.72,0,0,308.5,4.22,447.294,27.94,4.13
2020-10-13T15:00:00,7.94,58.5,0.88,11.2,0,321.1,4.88,447.294,20.066,4.34
2020-10-13T16:00:00,8.07,70,0.81,35.79,5.44,331.9,6.04,447.294,24.892,5.04
2020-10-13T17:00:00,8.24,71.87,0.87,59.36,10.17,342.2,7.1,447.294,3.048,5.98
2020-10-13T18:00:00,8.15,77.05,0.96,127.3,19.49,351.3,8.96,447.294,0,7.4
2020-10-13T19:00:00,7.09,85.5,0.88,118.2,17.03,350.1,9.09,447.802,0,8.13
2020-10-13T20:00:00,8.53,88.2,0.73,119.6,16.52,355.8,10.17,448.056,7.874,9.24
2020-10-13T21:00:00,8.12,83.1,1,123.6,17.1,353.8,10.06,448.564,2.032,9.5
2020-10-13T22:00:00,10.43,76.3,1.3,160.8,22.6,355.7,10.99,448.818,12.954,9.93
2020-10-13T23:00:00,10.57,68,0.88,38.74,5.97,343.8,9.82,448.818,23.876,9.67
2020-10-14T00:00:00,11.07,66.07,1.03,19.85,3.9,346.3,9.22,448.818,21.082,8.96
2020-10-14T01:00:00,11.04,66.23,1.2,6.09,2.93,349.2,8.8,449.072,21.082,8.58
2020-10-14T02:00:00,10.75,73.78,1.71,1.2,3.26,351.3,8.43,449.072,24.892,8.29
2020-10-14T03:00:00,10.21,80.3,1.88,0.69,1.98,339.8,8.15,449.072,29.972,8.1
2020-10-14T04:00:00,9.22,87.7,2.31,0,0.32,340.9,7.86,449.072,14.986,7.94
2020-10-14T05:00:00,8.39,78.43,2.94,0,0.29,328,7.08,449.072,27.94,7.61
2020-10-14T06:00:00,8.12,68.07,3.14,0,0.57,321.5,6.14,448.818,7.112,6.89
2020-10-14T07:00:00,7.51,63.51,3,0,1.37,268.5,4.43,448.818,28.956,6.06
2020-10-14T08:00:00,6.56,80.5,2.85,0,2.17,231.8,2.92,448.818,10.922,5
2020-10-14T09:00:00,4.98,81.8,2.65,0,2.31,219.6,1.84,448.818,26.924,4.29
2020-10-14T10:00:00,3.97,73.34,2.82,0,2.51,210.8,0.63,448.564,22.098,3.44
2020-10-14T11:00:00,3.15,69.79,2.93,0,0,201.9,-0.36,448.564,23.876,2.55
2020-10-14T12:00:00,2.55,67.95,2.79,0,0,195.7,-1.21,448.31,17.018,1.78
2020-10-14T13:00:00,2.26,72.98,2.88,0,0,195.6,-1.44,448.31,29.972,1.21
2020-10-14T14:00:00,1.52,74.92,2.33,0,0,197.7,-1.14,448.056,23.114,0.85
2020-10-14T15:00:00,1.2,75.99,2.06,22.62,4.61,199,-1.22,448.056,2.032,1.18
2020-10-14T16:00:00,1.14,76.06,1.69,51.38,9.01,198.7,-1.1,447.802,12.954,1.27
2020-10-14T17:00:00,2.19,74.48,2.09,152,22.8,205.7,-0.32,447.802,22.098,1.27
2020-10-14T18:00:00,3.2,72.71,1.96,399.4,38.73,227.6,2.29,447.802,24.892,2.23
2020-10-14T19:00:00,4.48,61.14,2.17,658.7,53.03,213,4.61,448.056,19.05,4.86
2020-10-14T20:00:00,4.17,58.96,2.33,621.8,59.94,213.6,6.23,448.056,0,7.22
2020-10-14T21:00:00,5.67,58.24,2.22,629.1,66.24,209.6,9.07,448.056,10.922,8.8
2020-10-14T22:00:00,6.14,51.38,2.19,588.6,63.88,206.4,9.9,448.31,0,9.49
2020-10-14T23:00:00,5.08,53.62,2.4,364.2,35.51,205.3,5.72,448.31,18.034,8.04
2020-10-15T00:00:00,3.8,58.53,2.46,129.8,15.93,203,,448.31,22.098,5.57
2020-10-15T01:00:00,3.38,60.55,2.03,38.71,10.6,203.5,0.63,448.31,22.098,3.73
2020-10-15T02:00:00,2.66,60.59,1.96,0,3.37,205.1,-0.97,448.31,22.098,2.36
2020-10-15T03:00:00,2.74,60.08,2.34,0,2.82,211.1,-1.17,448.056,25.908,1.6
2020-10-15T04:00:00,2.8,58.15,2.28,0,2.54,225.7,-1.06,448.056,25.908,1.19
2020-10-15T05:00:00,2.89,63.14,2.75,0,2.14,223,-0.9,448.056,19.05,1.09
2020-10-15T06:00:00,1.84,68.33,1.69,0,2.67,209.2,-1.59,447.802,26.924,0.69
2020-10-15T07:00:00,1.13,77.93,2.1,0,2.73,210.5,-1.46,447.802,18.034,0.97
2020-10-15T08:00:00,0.68,75,1.93,0,2.8,215.4,-1.65,447.802,12.954,0.98
2020-10-15T09:00:00,0.65,75.38,2.27,0,2.96,203.2,-2.04,447.548,0,0.85
2020-10-15T10:00:00,-0.08,80,1.76,0,2.79,201.8,-2.47,447.548,18.034,0.68
2020-10-15T11:00:00,-0.6,82.8,1.66,0,0,197.1,-2.81,447.294,0,0.53
2020-10-15T12:00:00,-0.63,86,1.37,0,0,198.8,-2.91,447.294,19.05,0.38
2020-10-15T13:00:00,-0.78,79.59,1.12,0,0,198.7,-3.13,447.294,21.082,0.24
2020-10-15T14:00:00,-0.44,78.23,1.56,0,0,195.9,-3.16,447.294,21.082,0.06
2020-10-15T15:00:00,-0.35,72.66,1.71,24.2,5.04,200.8,-2.88,447.294,26.924,-0.07
2020-10-15T16:00:00,0.45,66.77,1.73,79.93,13.43,203,-1.91,447.294,26.924,-0.07
2020-10-15T17:00:00,2.11,67.52,1.68,136,20.66,200.7,-1.32,447.294,23.114,0
2020-10-15T18:00:00,4.53,61.07,1.28,488.4,45.08,204.8,0.79,447.294,37.084,0.05
2020-10-15T19:00:00,4.09,62.68,1.47,650,47.37,208.3,1.89,447.548,27.94,0.08
2020-10-15T20:00:00,3.98,57.2,1.57,569.3,60.61,206.1,4.06,447.802,2.032,2.42
2020-10-15T21:00:00,5.93,56.38,1.8,691.6,67.65,205.4,8.02,447.802,0,7.35
2020-10-15T22:00:00,5.21,60.7,2.42,595.7,61.98,207.4,8.8,447.802,22.098,8.25
2020-10-15T23:00:00,5.2,59.6,2.25,448.1,38.5,206.1,4.96,448.056,0,7.02
2020-10-16T00:00:00,4.48,60.25,1.98,167.4,16.58,205.7,1.63,448.056,0,4.97
2020-10-16T01:00:00,3.43,66.22,1.8,24.28,8,206.8,-0.07,448.056,22.098,3.02
2020-10-16T02:00:00,2.03,67.51,1.62,0,2.86,206,-1.31,448.056,23.876,1.62
2020-10-16T03:00:00,2.27,60.13,2.12,0,3.05,207.5,-1.27,447.802,19.05,1.11
2020-10-16T04:00:00,3.41,31.64,2.52,0,3.37,212.4,-1,447.802,17.018,1.14
2020-10-16T05:00:00,4.09,34.22,2.27,0,2.65,216,-0.94,447.802,13.97,0.97
2020-10-16T06:00:00,3.99,41.97,2.17,0,2.71,217.2,-1.06,447.802,0,0.83
2020-10-16T07:00:00,4.28,48.16,2.31,0,2.64,218.6,-0.91,447.802,0,0.73
2020-10-16T08:00:00,3.84,52.54,1.98,0,2.57,218.7,-1.17,447.802,0,0.66
2020-10-16T09:00:00,3.7,51.43,1.85,0,2.56,220.3,-1.41,447.802,0,0.58
2020-10-16T10:00:00,4,48.29,1.74,0,2.8,222.8,-1.36,447.802,0,0.5
2020-10-16T11:00:00,4.17,45.87,1.83,0,0,218.6,-1.36,447.802,2.032,0.44
2020-10-16T12:00:00,4.39,40.82,2.64,0,0,218.3,-0.97,447.802,0,0.4
2020-10-16T13:00:00,4.56,38.41,2.08,0,0,223.9,-1.03,447.802,0,0.36
2020-10-16T14:00:00,4.3,39.89,1.18,0,0,225.3,-1.49,447.802,0,0.3
2020-10-16T15:00:00,4.21,38.64,0.9,12.08,2.29,227.6,-1.39,447.802,2.032,0.24
2020-10-16T16:00:00,4.76,44.55,0.47,41.83,7.85,228.4,-0.74,447.802,0,0.23
2020-10-16T17:00:00,7.74,39.57,0.44,114.7,17.04,226.4,0.07,447.802,12.954,0.28
2020-10-16T18:00:00,10.36,36.54,0.68,473.4,42.96,230.8,3.12,447.802,0,0.34
2020-10-16T19:00:00,10.09,37.99,0.88,669,44.29,232.4,4.67,448.31,0,2.77
2020-10-16T20:00:00,10.5,37.76,1.13,546.5,58.89,230.9,8.21,448.564,8.89,7.71
2020-10-16T21:00:00,12.07,37.81,1.56,695,66.86,231.5,12.94,448.818,0,10.66
2020-10-16T22:00:00,12.5,35.07,1.64,581.2,56.55,229.5,13.87,449.072,6.096,11.64
2020-10-16T23:00:00,12.52,36.39,1.31,423.5,33.16,233.2,9.56,449.326,0,10.5
2020-10-17T00:00:00,11.39,40.55,1.08,121.7,13.99,246.1,7.22,449.58,3.048,8.99
2020-10-17T01:00:00,11.36,44.84,1.52,31.91,8.67,269,6.27,449.326,2.032,7.22
2020-10-17T02:00:00,11.52,44.79,2.1,0,2.38,284.6,6,449.326,6.096,6.48
2020-10-17T03:00:00,11.57,45.16,2.29,0,2.72,263.3,5.33,449.326,5.08,5.89
2020-10-17T04:00:00,11.65,45.35,2.58,0,2.09,286.9,5.97,449.326,7.874,5.75
2020-10-17T05:00:00,11.73,45.96,2.76,0,2,275.5,5.86,449.326,0,5.91
2020-10-17T06:00:00,10.94,48.29,2.77,0,2.52,245.9,4.73,449.326,3.048,5.51
2020-10-17T07:00:00,10.22,50.3,3.12,0,2.08,258.8,4.74,449.326,7.112,5.21
2020-10-17T08:00:00,9.92,54.9,3.31,0,0.68,320.7,6.17,449.072,8.89,5.5
2020-10-17T09:00:00,9.36,59.8,2.99,0,1.42,274.3,4.88,449.072,0,5.5
2020-10-17T10:00:00,9.11,63.83,3.11,0,1.73,279.9,4.84,449.072,5.08,5.17
2020-10-17T11:00:00,8.56,70.89,3.01,0,0,318.4,5.87,448.818,0,5.48
2020-10-17T12:00:00,8.01,76.6,3.1,0,0,329.2,6.07,448.818,0,5.66
2020-10-17T13:00:00,7.65,79.6,2.54,0,0,322.9,5.87,448.818,0,5.74
2020-10-17T14:00:00,7.05,80.9,2.16,0,0,318,5.38,448.818,0,5.52
2020-10-17T15:00:00,6.95,85.7,2.28,9.46,0.11,333.6,5.88,448.564,0,5.59
2020-10-17T16:00:00,6.85,85.7,2.08,54.79,7.63,329.8,6.65,448.564,0,5.97
2020-10-17T17:00:00,7.22,79.32,2.29,157.3,20.4,272.5,6.51,448.564,0,6.44
2020-10-17T18:00:00,9.07,67.95,2.54,470,42.8,224.6,6.61,448.564,0,6.95
2020-10-17T19:00:00,9.2,60,2.25,655.7,50.62,231.3,8.34,448.818,0,8.56
2020-10-17T20:00:00,9.69,63.28,2.32,546.4,62.79,233.1,11.15,448.818,2.032,11.1
2020-10-17T21:00:00,10.46,54,2.86,556,63.01,234.2,12.57,449.072,13.97,12.35
2020-10-17T22:00:00,10.89,52.13,2.73,508.6,58.16,229.1,12.7,449.072,5.08,12.35
2020-10-17T23:00:00,11.03,51.08,2.48,388.8,36.79,229.2,9.56,449.326,1.016,11.69
2020-10-18T00:00:00,9.63,51.79,2.74,117.1,14.85,229.6,6.51,449.326,0,9.86
2020-10-18T01:00:00,8.77,54.92,2.12,22.58,6.04,235.1,4.63,449.072,14.986,7.89
2020-10-18T02:00:00,8.68,39.68,2.21,0,3.46,234.6,3.3,448.818,10.922,6.44
2020-10-18T03:00:00,8.96,42.38,2.43,0,2.88,233.7,3.03,448.818,0,5.72
2020-10-18T04:00:00,8.52,46.65,1.96,0,3.1,232.7,2.49,448.818,8.89,5.17
2020-10-18T05:00:00,8.09,49.77,1.55,0,3.14,239.1,2.22,448.818,1.016,4.71
2020-10-18T06:00:00,7.6,52.83,1.63,0,2.69,239.9,,448.564,1.016,4.36
2020-10-18T07:00:00,6.73,49.11,1.13,0,2.64,239.4,1.15,448.564,7.874,3.89
2020-10-18T08:00:00,6.08,43.97,1.52,0,3.04,232,0.46,448.564,21.082,3.29
2020-10-18T09:00:00,5.81,36.55,1.53,0,2.42,251.7,0.74,448.31,0,2.96
2020-10-18T10:00:00,6.13,35.38,1.47,0,2.45,262.5,1.15,448.31,0,2.97
2020-10-18T11:00:00,6.72,38.93,2.09,0,0,317.4,3.31,448.31,10.922,3.34
2020-10-18T12:00:00,6.55,37.86,1.76,0,0,321.9,3.77,448.31,19.05,3.94
2020-10-18T13:00:00,6.16,38.52,1.92,0,0,322.9,3.73,448.31,20.066,4.08
2020-10-18T14:00:00,5.93,52.26,2.4,0,0,298,3.03,448.31,11.938,3.97
2020-10-18T15:00:00,5.47,63.23,1.69,18.59,1.54,304.5,3.46,448.31,4.064,4.01
2020-10-18T16:00:00,5.79,67.62,1.9,93.7,13.66,286.3,4.56,448.056,0,4.29
2020-10-18T17:00:00,6.34,65.13,1.94,139.4,19.16,328.8,7.61,448.056,6.096,5.82
2020-10-18T18:00:00,7.84,61.19,1.39,248.8,33.03,329.9,10.59,448.056,2.032,7.42
2020-10-18T19:00:00,9.08,61.78,1.52,335.6,42.02,321.4,12.85,448.31,0,9.55
2020-10-18T20:00:00,9.84,62.28,1.64,388.2,48.27,317.7,14.7,448.31,0,11.32
2020-10-18T21:00:00,10.32,67.38,1.44,326.9,41.23,330.8,15.29,448.818,0,12.69
2020-10-18T22:00:00,10.66,64.69,1.3,234.6,31.65,327.3,14.26,448.818,0,12.54
2020-10-18T23:00:00,10.85,60.89,1.75,275.4,32.44,298.7,12.88,448.818,0,12.31
2020-10-19T00:00:00,11.03,62.41,1.78,148.6,19.47,248.9,9.08,449.072,0,11.27
2020-10-19T01:00:00,10.36,65.27,1.96,34.91,9.14,256.9,7.24,449.072,0,9.46
2020-10-19T02:00:00,10.12,65.01,2.2,0,1.51,308.3,7.31,448.818,0,8.46
2020-10-19T03:00:00,9.84,64.54,2.38,0,2.46,255.1,5.51,448.818,0,7.78
2020-10-19T04:00:00,9.76,66.35,2.06,0,3.01,252.8,4.97,448.818,0,7.04
2020-10-19T05:00:00,9.4,69.33,1.93,0,2.12,284.9,5.55,448.818,0,6.8
2020-10-19T06:00:00,9.09,72.95,2.19,0,0.89,323.8,6.56,448.818,0,6.92
2020-10-19T07:00:00,7.72,77.62,1.66,0,1.45,263.9,4.37,448.564,0,6.62
2020-10-19T08:00:00,7.81,76.38,1.67,0,1.28,320.9,5.64,448.564,0,6.26
2020-10-19T09:00:00,7.64,75.57,1.81,0,0.68,321,5.72,448.564,0,6.4
2020-10-19T10:00:00,7.14,81,1.78,0,0.71,313.5,5.35,448.31,0,6.26
2020-10-19T11:00:00,6.65,86.1,1.54,0,0,314.9,5.32,448.31,0,6.14
2020-10-19T12:00:00,6.1,87.8,1.62,0,0,318.2,5.21,448.31,0,6.04
2020-10-19T13:00:00,5.56,90.1,1.62,0,0,319.8,4.96,448.31,0,5.9
2020-10-19T14:00:00,5.09,86.1,1.9,0,0,290.2,3.82,448.31,0,5.55
2020-10-19T15:00:00,4.45,86.8,1.52,25.93,4.57,239.5,2.24,448.056,0,4.74
2020-10-19T16:00:00,5,87.2,1.22,91.5,14.88,254.1,4.09,448.056,3.048,4.96
2020-10-19T17:00:00,5.97,85.8,1.05,173.8,24.79,256.6,6.37,448.056,0,6.02
2020-10-19T18:00:00,6.82,81.5,1.42,246.9,33.63,298.3,9.43,448.056,0,7.58
2020-10-19T19:00:00,7.55,73.54,1.54,354.9,42.07,282.1,11.06,448.056,8.89,9.42
2020-10-19T20:00:00,9.46,57.95,1.63,479.1,62.93,235,12.34,448.31,0,11.48
2020-10-19T21:00:00,10.95,51.88,1.76,651.4,64.06,230.4,13.98,448.564,0,13.67
2020-10-19T22:00:00,11.23,45.86,1.53,556.3,54.27,228.2,14.83,448.818,0,14.67
2020-10-19T23:00:00,10.97,52.04,1.44,407,31.63,227.5,9.74,449.072,0,13.1
2020-10-20T00:00:00,9.88,52.13,1.03,136,15.76,231.8,7.11,449.072,0,11.33
2020-10-20T01:00:00,8.64,48.7,0.98,20.8,6.26,232.4,4.54,449.072,1.016,8.98
2020-10-20T02:00:00,8.44,48.63,0.84,0,4.29,236.1,3.06,448.818,0,7.22
2020-10-20T03:00:00,8.78,48.63,0.8,0,4.37,246.4,3.04,448.818,7.874,6.32
2020-10-20T04:00:00,9.54,44.28,1.08,0,4.08,258.9,3.64,448.818,3.048,5.98
2020-10-20T05:00:00,9.46,48.14,1.74,0,3.3,241.9,3.33,448.564,8.89,5.76
2020-10-20T06:00:00,8.95,50.34,1.93,0,3.23,239,3.01,448.564,10.922,5.45
2020-10-20T07:00:00,8.58,53.19,2.08,0,2.87,247.7,3.14,448.564,2.032,5.24
2020-10-20T08:00:00,7.9,57.4,2.31,0,2.31,248.9,2.92,448.31,1.016,5.09
2020-10-20T09:00:00,7.24,62.26,2.66,0,2.11,248.9,2.75,448.31,0,4.91
2020-10-20T10:00:00,6.66,68.03,3.2,0,1.84,256.3,2.87,448.31,6.096,4.77
2020-10-20T11:00:00,6.09,69.93,2.92,0,0,264.6,2.87,448.31,7.874,4.7
2020-10-20T12:00:00,5.05,75.51,2.04,0,0,261.4,2.19,448.056,0,4.42
2020-10-20T13:00:00,4.24,82,2.47,0,0,262.5,1.84,448.056,6.096,4.06
2020-10-20T14:00:00,3.73,86.2,2.59,0,0,252.6,1.4,448.056,7.112,3.78
2020-10-20T15:00:00,3.74,84.9,2.55,18.65,3.46,252.1,1.53,447.802,7.112,3.5
2020-10-20T16:00:00,4.55,80.7,2.47,106.3,16.73,272.3,3.94,447.802,14.986,4.12
2020-10-20T17:00:00,5.57,81.5,1.81,235.3,30.72,275.4,6.96,447.802,13.97,5.73
2020-10-20T18:00:00,6.51,79.98,1.61,409.6,44.12,260.5,8.73,447.802,20.066,7.32
2020-10-20T19:00:00,6.78,76.57,1.21,528.4,50.21,258.2,10.45,448.056,8.89,9.31
2020-10-20T20:00:00,8.35,72.31,1.05,357.6,55.37,272.3,13.09,448.31,7.112,11.6
2020-10-20T21:00:00,7.89,69.37,1.46,343.7,44.46,300.2,13.66,448.31,8.89,12.27
2020-10-20T22:00:00,7.89,73.31,1.53,362.7,42.75,298.1,13.86,448.31,4.064,12.8
2020-10-20T23:00:00,7.37,69.29,1.36,260.9,32.62,292.1,11.46,448.31,0,11.93
2020-10-21T00:00:00,5.87,77.1,1.19,86.8,10.41,273.9,7.67,448.31,6.096,10.57
2020-10-21T01:00:00,5.39,69.26,1.46,10.07,1.75,318.2,6.11,448.31,8.89,8.71
2020-10-21T02:00:00,6.18,64.78,1.99,0,1.15,318.9,5.44,448.31,14.986,7.6
2020-10-21T03:00:00,6.73,67.79,1.86,0,1.31,302.7,4.98,448.056,7.874,7.03
2020-10-21T04:00:00,6.62,68.75,1.6,0,0.99,310.1,4.99,448.056,7.874,6.66
2020-10-21T05:00:00,6.39,70.52,1.68,0,1,304.4,4.58,448.056,7.874,6.33
2020-10-21T06:00:00,6.21,72.77,1.75,0,0.67,317.4,4.91,448.056,3.048,6.21
2020-10-21T07:00:00,5.83,74.17,1.34,0,0.58,321.6,4.82,448.056,9.906,6.1
2020-10-21T08:00:00,5.51,76.61,1.5,0,0.51,319.6,4.59,447.802,6.096,5.92
2020-10-21T09:00:00,5.6,77.63,1.83,0,0.7,313.9,4.41,447.802,0,5.74
2020-10-21T10:00:00,5.27,80.4,1.54,0,0.53,320.7,4.44,447.802,4.064,5.6
2020-10-21T11:00:00,4.66,82.2,1.53,0,0,310.4,4.03,447.802,7.112,5.44
2020-10-21T12:00:00,4.01,88.2,1.56,0,0,315.9,3.86,447.802,10.922,5.23
2020-10-21T13:00:00,3.43,92.1,1.79,0,0,314.8,3.56,447.802,11.938,5.02
2020-10-21T14:00:00,3.29,92.2,1.58,0,0,312.9,3.37,447.802,9.906,4.82
2020-10-21T15:00:00,2.96,90.5,1.73,4.87,0,315.7,3.23,447.548,17.018,4.66
2020-10-21T16:00:00,2.68,86.9,1.88,32.49,4.68,315.6,3.53,447.548,17.018,4.65
2020-10-21T17:00:00,3.24,85.1,1.36,105.7,15.5,315.3,5.44,447.548,0,5.16
2020-10-21T18:00:00,5.04,76.95,1.44,359.7,37.68,270.8,7.53,447.548,7.874,6.64
2020-10-21T19:00:00,4.99,75.18,2.04,314.7,37.92,290,8.74,447.548,8.89,8.02
2020-10-21T20:00:00,6.32,68.96,1.94,383.8,54.2,251.1,9.95,447.548,0,9.34
2020-10-21T21:00:00,7.22,62.49,1.94,515.3,59.04,237.1,11.19,447.802,0,10.88
2020-10-21T22:00:00,7.23,56.82,2.35,453.5,52.89,235.3,11.39,447.802,0,11.78
2020-10-21T23:00:00,5.7,59.24,2.57,250.7,30.17,272.9,8.41,447.802,0,10.3
2020-10-22T00:00:00,4.43,59.21,3.1,112.1,15.42,267.5,5.42,447.802,0,8.77
2020-10-22T01:00:00,3,65.45,3.6,13.46,2.56,283.2,3.04,447.802,0,6.83
2020-10-22T02:00:00,1.3,58.31,3.96,0,0.02,289.1,1.41,447.802,5.08,5.36
2020-10-22T03:00:00,0.45,51.73,4.13,0,0.53,279.2,0.17,447.548,21.082,4.18
2020-10-22T04:00:00,-0.37,57.11,3.96,0,0.81,253.3,-1.21,447.294,22.098,3.21
2020-10-22T05:00:00,-1.63,70.49,3.01,0,2.07,192.6,,447.294,14.986,2.01
2020-10-22T06:00:00,-2.58,71.42,1.6,0,3.35,176.7,-4.88,446.786,21.082,1.17
2020-10-22T07:00:00,-3.42,79.64,1.54,0,3.41,174.9,-5.64,446.786,16.002,0.72
2020-10-22T08:00:00,-3.43,77.86,2.23,0,3.24,172.7,-5.84,446.532,21.082,0.36
2020-10-22T09:00:00,-3.9,76.62,2.07,0,3.03,170.2,-6.24,446.532,14.986,0
2020-10-22T10:00:00,-4.25,79.61,1.78,0,3.34,170.2,-6.63,446.278,14.986,-0.38
2020-10-22T11:00:00,-4.34,79.34,2.3,0,0,163.9,-6.73,446.278,20.066,-0.74
2020-10-22T12:00:00,-4.43,77.77,1.89,0,0,160.2,-7.07,446.278,20.066,-1.1
2020-10-22T13:00:00,-4.69,73.9,1.81,0,0,158.5,-7.43,446.278,22.098,-1.45
2020-10-22T14:00:00,-5.4,73.6,0.75,0,0,157.5,-8.29,446.278,24.892,-1.9
2020-10-22T15:00:00,-4.71,63.4,0.9,7.58,3.44,158.3,-7.96,446.278,23.114,-2.31
2020-10-22T16:00:00,-4.19,58.79,1.09,26.57,7.21,159,-7.22,446.278,23.876,-2.32
2020-10-22T17:00:00,-2.22,48.76,1.48,154.3,14.33,157.7,-6.2,446.278,18.034,-2.11
2020-10-22T18:00:00,0.65,55.62,0.76,501,38.75,166.3,-2.82,446.278,16.002,-1.26
2020-10-22T19:00:00,-0.19,52.81,1.47,606,51.64,169.8,0.11,446.278,20.066,-0.29
2020-10-22T20:00:00,1,43.54,1.98,388.6,70.2,167.9,2.74,446.532,0,0.27
2020-10-22T21:00:00,2.2,43.63,2.38,674,72.37,172.3,4.12,446.786,21.082,2.41
2020-10-22T22:00:00,2.52,40.43,2.12,569.8,61.17,175.9,5.17,446.786,14.986,4.38
2020-10-22T23:00:00,2.36,38.26,2.03,414.5,37.95,174.6,0.21,447.04,20.066,3.82
2020-10-23T00:00:00,0.91,39.68,1.92,123.6,17.18,173.6,-2.34,447.04,18.034,2.58
2020-10-23T01:00:00,-0.59,40.91,2.13,11.68,6.22,172.5,-4.21,446.786,19.05,0.66
2020-10-23T02:00:00,-1.53,44.28,2.22,0,3.1,170.8,-5.41,446.786,20.066,0.24
2020-10-23T03:00:00,-1.83,45.49,2.36,0,3.26,171.9,-5.75,446.532,23.114,0.01
2020-10-23T04:00:00,-1.9,43.7,2.36,0,3.09,169.2,-6.07,446.532,9.906,-0.27
2020-10-23T05:00:00,-2.09,39.05,1.97,0,3.32,168.2,-6.58,446.278,19.05,-0.69
2020-10-23T06:00:00,-1.83,36.44,1.94,0,3.01,182.1,-6.32,446.278,22.098,-1.06
2020-10-23T07:00:00,-1.53,27.25,1.58,0,3.09,196.5,-5.85,446.278,8.89,-1.27
2020-10-23T08:00:00,-1.49,20.22,0.94,0,2.92,205.9,-5.96,446.278,11.938,-1.45
2020-10-23T09:00:00,-1.98,24.41,0.72,0,2.94,194.8,-6.75,446.278,19.05,-1.73
2020-10-23T10:00:00,-2.26,27.19,0.74,0,2.99,210.4,-6.43,446.278,13.97,-1.98
2020-10-23T11:00:00,-2.14,25.61,0.74,0,0,206.7,-6.41,446.278,0,-2.04
2020-10-23T12:00:00,-2.32,26.48,0.65,0,0,204.1,-6.69,446.278,14.986,-2.17
2020-10-23T13:00:00,-3.18,38.86,0.68,0,0,186.1,-7.66,446.278,17.018,-2.53
2020-10-23T14:00:00,-3.21,44.63,0.68,0,0,178,-8.15,446.278,0,-2.83
2020-10-23T15:00:00,-3.7,49.07,0.8,7.39,2.21,178.3,-8.02,446.278,19.05,-3.09
2020-10-23T16:00:00,-2.95,46.82,0.47,26.01,6.63,180.7,-7.01,446.278,20.066,-2.92
2020-10-23T17:00:00,-0.83,40.37,0.68,134.1,14.72,185.1,-5.46,446.278,17.018,-2.49
2020-10-23T18:00:00,2.34,36.11,1.12,471.1,37.17,192.2,-1.32,446.278,0,-1.31
2020-10-23T19:00:00,2.98,33.13,1.35,538.2,52.55,195.1,2.11,446.532,0,-0.35
2020-10-23T20:00:00,5.4,30.63,1.11,390.4,68.09,196.9,5.58,446.786,2.032,0.67
2020-10-23T21:00:00,6.76,24.96,1.1,601.4,64.57,204.8,7.24,446.786,0,3.46
2020-10-23T22:00:00,6.25,22.76,0.91,411.4,47.15,213,7.46,447.04,10.922,4.83
2020-10-23T23:00:00,6.9,18.67,0.97,357.7,36.71,208.1,3.99,447.294,0,4.08
2020-10-24T00:00:00,5.6,20.35,1.19,166.5,23.36,236.3,3.28,447.294,0,3.95
2020-10-24T01:00:00,3.94,22.75,0.55,18.62,2.44,294.3,1.57,447.294,0,2.64
2020-10-24T02:00:00,4,22.97,0.75,0,0.32,316.1,1.49,447.294,10.922,1.91
2020-10-24T03:00:00,4.24,22.36,1.21,0.19,0.47,316.4,1.61,447.294,3.048,1.76
2020-10-24T04:00:00,4.82,23.25,1.26,0.24,0.54,319.9,1.97,447.294,0,1.85
2020-10-24T05:00:00,5.33,23.79,0.81,0.3,0.59,319.1,2.06,447.294,0,1.98
